date,team1,team2,team1_score,team2_score,spreads_json
20070318,Houston,Philadelphia,124,74,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5.5 -105"", ""+5.5 -115""], ""238"": [""-5.5 -105"", ""+5.5 -105""]}"
20070318,L.A. Clippers,Brooklyn,95,101,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 -102"", ""-5 -108""]}"
20070318,Orlando,Miami,97,83,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -115"", ""-7 +105""]}"
20070318,Toronto,New York,74,92,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -105"", ""+2.5 -115""], ""238"": [""-2.5 +101"", ""+2.5 -111""]}"
20070319,Boston,New Orleans,88,106,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""-5 -105"", ""+5 -105""], ""238"": [""+5 -104"", ""-5 -106""]}"
20070319,Sacramento,Atlanta,76,99,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -105"", ""+3.5 -115""], ""238"": [""-3.5 -103"", ""+3.5 -107""]}"
20070320,Philadelphia,Detroit,75,96,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7.5 -105"", ""-7.5 -105""]}"
20070320,Denver,Brooklyn,94,90,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-1.5 -113"", ""+1.5 +103""], ""238"": [""-2 +106"", ""+2 -116""]}"
20070320,L.A. Clippers,Chicago,103,89,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -105"", ""-8 -105""], ""238"": [""+8 -105"", ""-8 -105""]}"
20070320,Minnesota,Phoenix,90,108,"{""19"": [""+12.5 -110"", ""-12.5 -110""], ""93"": [""+12 -107"", ""-12 -103""], ""238"": [""+12 -103"", ""-12 -107""]}"
20070320,Dallas,New York,92,77,"{""19"": [""-8 -110"", ""+8 -110""], ""93"": [""-8 -105"", ""+8 -105""], ""238"": [""-8 -105"", ""+8 -105""]}"
20070320,Cleveland,Charlotte,94,94,"{""19"": [""-7 -110"", ""+7 -110""], ""93"": [""-7 -107"", ""+7 -103""], ""238"": [""-7.5 -101"", ""+7.5 -109""]}"
20070320,New Orleans,Memphis,114,103,"{""19"": [""+1 -110"", ""-1 -110""], ""93"": [""+1 -105"", ""-1 -105""], ""238"": [""+1 +102"", ""-1 -112""]}"
20070320,Washington,Portland,98,100,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-3.5 -110"", ""+3.5 +100""], ""238"": [""-4 -108"", ""+4 -102""]}"
20070320,Golden State,Utah,100,104,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7.5 -103"", ""-7.5 -107""]}"
20070321,Orlando,Toronto,85,92,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4 -106"", ""-4 -104""]}"
20070321,Indiana,San Antonio,72,90,"{""19"": [""+14.5 -110"", ""-14.5 -110""], ""93"": [""+14 -110"", ""-14 -110""], ""238"": [""+14.5 +101"", ""-14.5 -111""]}"
20070321,Miami,Atlanta,91,83,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-4 -110"", ""+4 +100""]}"
20070321,Charlotte,Boston,92,84,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8.5 +102"", ""-8.5 -112""]}"
20070321,L.A. Clippers,Milwaukee,104,103,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -104"", ""-3 -106""]}"
20070321,Dallas,Cleveland,98,90,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -110"", ""+3 -110""], ""238"": [""-3 -108"", ""+3 -102""]}"
20070321,Minnesota,Sacramento,95,89,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 +103"", ""-6.5 -113""]}"
20070322,Portland,New York,92,86,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+6 -108"", ""-6 -102""]}"
20070322,Detroit,Houston,85,91,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+3.5 -102"", ""-3.5 -118""], ""238"": [""+4 -102"", ""-4 -108""]}"
20070322,L.A. Lakers,Memphis,121,119,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-5 -105"", ""+5 -105""], ""238"": [""-5.5 -101"", ""+5.5 -109""]}"
20070322,Sacramento,Phoenix,100,118,"{""19"": [""+15 -110"", ""-15 -110""], ""93"": [""+15 -110"", ""-15 -110""], ""238"": [""+14.5 +102"", ""-14.5 -112""]}"
20070322,Denver,Chicago,108,109,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+3 -105"", ""-3 -115""], ""238"": [""+3.5 -109"", ""-3.5 -101""]}"
20070323,Charlotte,Philadelphia,97,106,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 +101"", ""-5 -111""]}"
20070323,New York,Cleveland,68,90,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -104"", ""-10.5 -106""]}"
20070323,Utah,L.A. Clippers,72,104,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-3 -110"", ""+3 -110""], ""238"": [""-3 -103"", ""+3 -107""]}"
20070323,Miami,Indiana,70,95,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-1.5 -110"", ""+1.5 -110""], ""238"": [""-2 -102"", ""+2 -108""]}"
20070323,Detroit,San Antonio,89,90,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 +103"", ""-6 -113""]}"
20070323,Denver,Toronto,94,121,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -105"", ""-3 -105""]}"
20070323,Portland,Atlanta,88,88,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -102"", ""-5 -108""]}"
20070323,Dallas,Boston,109,95,"{""19"": [""-8.5 -110"", ""+8.5 -110""], ""93"": [""-8.5 -110"", ""+8.5 -110""], ""238"": [""-9 +103"", ""+9 -113""]}"
20070323,L.A. Lakers,New Orleans,111,105,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2.5 -109"", ""-2.5 -101""]}"
20070323,Washington,Golden State,128,135,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -104"", ""-6 -106""]}"
20070323,Brooklyn,Orlando,82,90,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -113"", ""-3 +103""]}"
20070324,Philadelphia,Miami,93,85,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9 -105"", ""-9 -115""], ""238"": [""+9.5 -120"", ""-9.5 +110""]}"
20070324,Memphis,Utah,108,118,"{""19"": [""+11.5 -110"", ""-11.5 -110""], ""93"": [""+11.5 -110"", ""-11.5 -110""], ""238"": [""+11 +106"", ""-11 -116""]}"
20070324,Washington,L.A. Clippers,105,111,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 -106"", ""-5 -104""]}"
20070324,Brooklyn,Charlotte,96,96,"{""19"": [""-6.5 -110"", ""+6.5 -110""], ""93"": [""-6 -105"", ""+6 -105""], ""238"": [""-6 -117"", ""+6 +107""]}"
20070325,Denver,Cleveland,105,93,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 +100""], ""238"": [""+6 +100"", ""-6 -110""]}"
20070325,Portland,Minnesota,93,94,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+4.5 +101"", ""-4.5 -111""]}"
20070325,Dallas,Atlanta,104,97,"{""19"": [""-10 -110"", ""+10 -110""], ""93"": [""-10 -110"", ""+10 -110""], ""238"": [""-10 -106"", ""+10 -104""]}"
20070325,Houston,New Orleans,94,106,"{""19"": [""-5.5 -110"", ""+5.5 -110""], ""93"": [""-4 -105"", ""+4 -105""], ""238"": [""-5.5 -105"", ""+5.5 -105""]}"
20070325,Golden State,L.A. Lakers,113,115,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+4 -105"", ""-4 -105""], ""238"": [""+6 -118"", ""-6 +108""]}"
20070325,Detroit,Milwaukee,121,95,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4.5 -107"", ""+4.5 -103""], ""238"": [""-4 -104"", ""+4 -106""]}"
20070325,Phoenix,Sacramento,100,107,"{""19"": [""-7 -110"", ""+7 -110""], ""93"": [""-6.5 -105"", ""+6.5 -105""], ""238"": [""-7 +103"", ""+7 -113""]}"
20070325,Chicago,Indiana,92,90,"{""19"": [""-1 -110"", ""+1 -110""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1 +102"", ""+1 -112""]}"
20070326,Memphis,Phoenix,87,105,"{""19"": [""+16 -110"", ""-16 -110""], ""93"": [""+16 -110"", ""-16 -110""], ""238"": [""+16 -110"", ""-16 +100""]}"
20070326,Atlanta,Miami,89,106,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -103"", ""-9 -107""]}"
20070326,Portland,Chicago,89,100,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 -101"", ""-10 -109""]}"
20070326,San Antonio,Golden State,126,89,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 +103"", ""+4.5 -113""]}"
20070326,Milwaukee,Houston,87,106,"{""19"": [""+12.5 -110"", ""-12.5 -110""], ""93"": [""+12.5 -110"", ""-12.5 -110""], ""238"": [""+12 +111"", ""-12 -121""]}"
20070326,Toronto,Boston,87,95,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -110"", ""+3 -110""], ""238"": [""-3 -105"", ""+3 -105""]}"
20070326,Denver,Detroit,98,98,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20070326,Orlando,New York,94,89,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-2 -114"", ""+2 +104""]}"
20070326,Washington,Utah,97,103,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -105"", ""-8 -105""]}"
20070327,Memphis,L.A. Lakers,88,86,"{""19"": [""+12.5 -110"", ""-12.5 -110""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+12.5 -115"", ""-12.5 +105""]}"
20070327,Cleveland,Indiana,105,94,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2.5 -110"", ""+2.5 -110""], ""238"": [""-2 -104"", ""+2 -106""]}"
20070327,Dallas,New Orleans,105,89,"{""19"": [""-6 -110"", ""+6 -110""], ""93"": [""-6 -110"", ""+6 -110""], ""238"": [""-5.5 -111"", ""+5.5 +101""]}"
20070328,Cleveland,New York,0,0,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-3.5 -103"", ""+3.5 -107""], ""238"": [""-4 -105"", ""+4 -105""]}"
20070328,Milwaukee,Dallas,103,105,"{""19"": [""+13 -110"", ""-13 -110""], ""93"": [""+12.5 -110"", ""-12.5 -110""], ""238"": [""+13 -108"", ""-13 -102""]}"
20070328,Houston,L.A. Clippers,92,87,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-2.5 -105"", ""+2.5 -105""], ""238"": [""-3.5 -108"", ""+3.5 -102""]}"
20070328,Miami,Toronto,83,96,"{""19"": [""+3.5 -110"", ""-3.5 -110""], ""93"": [""+2.5 -105"", ""-2.5 -115""], ""238"": [""+3.5 +104"", ""-3.5 -114""]}"
20070328,Philadelphia,Washington,108,111,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -104"", ""-7 -106""]}"
20070328,New Orleans,San Antonio,88,92,"{""19"": [""+13.5 -110"", ""-13.5 -110""], ""93"": [""+13.5 -110"", ""-13.5 -110""], ""238"": [""+13 +101"", ""-13 -111""]}"
20070328,Minnesota,Utah,102,108,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10.5 -114"", ""-10.5 +104""]}"
20070328,Indiana,Brooklyn,94,118,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+6 -105"", ""-6 -115""], ""238"": [""+7.5 -103"", ""-7.5 -107""]}"
20070328,Orlando,Boston,96,105,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-2.5 -112"", ""+2.5 +102""], ""238"": [""-3 -105"", ""+3 -105""]}"
20070328,Atlanta,Charlotte,87,101,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+4.5 -103"", ""-4.5 -117""], ""238"": [""+5.5 -121"", ""-5.5 +111""]}"
20070329,Detroit,Chicago,81,83,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+3.5 -105"", ""-3.5 -115""], ""238"": [""+4.5 -109"", ""-4.5 -101""]}"
20070329,Phoenix,Golden State,119,124,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4 -105"", ""+4 -105""], ""238"": [""-4.5 -106"", ""+4.5 -104""]}"
20070329,Memphis,Portland,96,92,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+8 -106"", ""-8 -104""]}"
20070330,Miami,Minnesota,92,77,"{""19"": [""-1 -110"", ""+1 -110""], ""238"": [""-1 +100"", ""+1 -110""]}"
20070330,Milwaukee,Charlotte,81,97,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4 -106"", ""-4 -104""]}"
20070330,Indiana,Orlando,87,95,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -112"", ""-6 +102""]}"
20070330,Boston,Philadelphia,82,88,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+7.5 -105"", ""-7.5 -105""]}"
20070330,Brooklyn,Detroit,105,110,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20070330,Toronto,Washington,109,109,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -105"", ""-5 -105""]}"
20070330,Utah,San Antonio,93,102,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -109"", ""-8 -101""]}"
20070330,L.A. Clippers,Sacramento,105,101,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 +100"", ""-4 -110""]}"
20070330,New York,Dallas,103,105,"{""19"": [""+13 -110"", ""-13 -110""], ""93"": [""+13 -110"", ""-13 -110""], ""238"": [""+12 +108"", ""-12 -118""]}"
20070330,Houston,L.A. Lakers,95,95,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -110"", ""+2.5 -110""], ""238"": [""-2 -107"", ""+2 -103""]}"
20070330,Denver,Phoenix,108,125,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -110"", ""-8 -110""], ""238"": [""+8 -102"", ""-8 -108""]}"
20070331,New York,New Orleans,92,92,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8 +100"", ""-8 -110""]}"
20070331,Philadelphia,Brooklyn,82,86,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+7 -108"", ""-7 -102""]}"
20070331,L.A. Clippers,Portland,99,86,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-2 +100"", ""+2 -110""]}"
20070331,Cleveland,Chicago,112,108,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -106"", ""-3 -104""]}"
20070401,Washington,Milwaukee,121,107,"{""19"": [""-5 -110"", ""+5 -110""], ""93"": [""-5 -110"", ""+5 -110""], ""238"": [""-5 -107"", ""+5 -103""]}"
20070401,Sacramento,L.A. Lakers,103,126,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -107"", ""-6.5 -103""]}"
20070401,Dallas,Phoenix,104,126,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+2 +103"", ""-2 -113""]}"
20070401,Cleveland,Boston,96,98,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3.5 +105"", ""+3.5 -115""]}"
20070401,Utah,Houston,86,83,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+5.5 -103"", ""-5.5 -107""]}"
20070401,Minnesota,Orlando,98,98,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -109"", ""-6.5 -101""]}"
20070401,Charlotte,Toronto,94,107,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+6.5 -102"", ""-6.5 -108""]}"
20070401,San Antonio,Indiana,99,100,"{""19"": [""-8.5 -110"", ""+8.5 -110""], ""93"": [""-8.5 -110"", ""+8.5 -110""], ""238"": [""-8.5 -105"", ""+8.5 -105""]}"
20070401,Chicago,Atlanta,105,97,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-5 +105"", ""+5 -115""]}"
20070401,Miami,Detroit,88,94,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+7 -103"", ""-7 -107""]}"
20070401,Memphis,Golden State,117,122,"{""19"": [""+11.5 -110"", ""-11.5 -110""], ""93"": [""+11.5 -110"", ""-11.5 -110""], ""238"": [""+11.5 +101"", ""-11.5 -111""]}"
20070403,Dallas,Sacramento,97,93,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-4 -102"", ""+4 -108""]}"
20070403,New Orleans,Milwaukee,119,101,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-1.5 -107"", ""+1.5 -103""], ""1096"": [""-1.5 -105"", ""+1.5 -105""]}"
20070403,Toronto,Miami,89,92,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -104"", ""-5 -106""], ""1096"": [""+5 -105"", ""-5 -105""]}"
20070403,Detroit,Indiana,100,85,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-4 -103"", ""+4 -107""], ""1096"": [""-4.5 -105"", ""+4.5 -105""]}"
20070403,Phoenix,Memphis,116,111,"{""19"": [""-9.5 -110"", ""+9.5 -110""], ""93"": [""-9.5 -110"", ""+9.5 -110""], ""238"": [""-10 +107"", ""+10 -117""]}"
20070403,Denver,L.A. Lakers,111,105,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+4 +100"", ""-4 -110""]}"
20070403,Cleveland,Minnesota,101,88,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3.5 +105"", ""+3.5 -115""], ""1096"": [""-3.5 -105"", ""+3.5 -105""]}"
20070403,Washington,Charlotte,102,122,"{""19"": [""+1 -110"", ""-1 -110""], ""93"": [""+1 -110"", ""-1 -110""], ""238"": [""+1 +101"", ""-1 -111""]}"
20070404,Philadelphia,New York,92,90,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+2.5 -101"", ""-2.5 -109""]}"
20070404,Golden State,Houston,110,99,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -110"", ""-7.5 -110""], ""238"": [""+7.5 -105"", ""-7.5 -105""]}"
20070404,Toronto,Orlando,111,108,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -103"", ""-5 -107""]}"
20070404,Boston,Milwaukee,89,98,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20070404,Atlanta,Brooklyn,86,101,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 +101"", ""-10 -111""]}"
20070404,Utah,Portland,89,94,"{""19"": [""-8 -110"", ""+8 -110""], ""93"": [""-8 -110"", ""+8 -110""], ""238"": [""-8 -110"", ""+8 +100""]}"
20070404,L.A. Lakers,L.A. Clippers,82,90,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 -102"", ""-3 -108""]}"
20070404,Chicago,Detroit,106,88,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -106"", ""-6 -104""]}"
20070404,Sacramento,Denver,115,120,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+8.5 -104"", ""-8.5 -106""]}"
20070404,Charlotte,Washington,108,100,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -104"", ""-6.5 -106""]}"
20070405,Phoenix,San Antonio,85,92,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 -101"", ""-4 -109""]}"
20070405,Miami,Cleveland,83,83,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6 -110"", ""-6 -110""], ""238"": [""+6 -101"", ""-6 -109""]}"
20070407,Washington,Brooklyn,104,104,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9.5 -106"", ""-9.5 -104""]}"
20070407,New York,Milwaukee,102,102,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+2 -110"", ""-2 -110""], ""238"": [""+1.5 +103"", ""-1.5 -113""]}"
20070407,Boston,Indiana,98,105,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+9.5 +107"", ""-9.5 -117""]}"
20070407,Memphis,Orlando,89,116,"{""19"": [""+12 -110"", ""-12 -110""], ""93"": [""+12 -110"", ""-12 -110""], ""238"": [""+12 +107"", ""-12 -117""]}"
20070407,Portland,Dallas,74,86,"{""19"": [""+14.5 -110"", ""-14.5 -110""], ""93"": [""+14.5 -110"", ""-14.5 -110""], ""238"": [""+14.5 -108"", ""-14.5 -102""]}"
20070407,Golden State,San Antonio,99,112,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10.5 -121"", ""-10.5 +111""]}"
20070407,New Orleans,Minnesota,96,94,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 -110""], ""238"": [""+6.5 +105"", ""-6.5 -115""]}"
20070407,Denver,L.A. Clippers,96,93,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 -106"", ""-4.5 -104""]}"
20070408,Chicago,Toronto,89,103,"{""19"": [""+1 -110"", ""-1 -110""], ""93"": [""+1 -110"", ""-1 -110""], ""238"": [""+1 -105"", ""-1 -105""], ""1096"": [""+1 -113"", ""-1 -107""]}"
20070408,Phoenix,L.A. Lakers,115,107,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-5 +103"", ""+5 -113""], ""1096"": [""-4.5 -108"", ""+4.5 -112""]}"
20070408,Charlotte,Miami,92,92,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+8.5 -103"", ""-8.5 -107""], ""1096"": [""+9 -110"", ""-9 -110""]}"
20070408,Houston,Sacramento,112,106,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -110"", ""+4 -110""], ""238"": [""-3.5 -103"", ""+3.5 -107""], ""1096"": [""-4 -110"", ""+4 -110""]}"
20070408,Atlanta,Philadelphia,93,93,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9.5 -108"", ""-9.5 -102""], ""1096"": [""+9.5 -114"", ""-9.5 -106""]}"
20070408,Cleveland,Detroit,82,87,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -110"", ""-5.5 -110""], ""238"": [""+5.5 -104"", ""-5.5 -106""], ""1096"": [""+5.5 -112"", ""-5.5 -108""]}"
20070409,Detroit,New York,91,83,"{""19"": [""-7.5 -110"", ""+7.5 -110""], ""93"": [""-7 -110"", ""+7 -110""], ""238"": [""-7.5 +104"", ""+7.5 -114""], ""1096"": [""-7.5 -110"", ""+7.5 -110""]}"
20070409,Utah,Golden State,102,126,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -105"", ""-5 -105""], ""1096"": [""+5 -113"", ""-5 -107""]}"
20070409,L.A. Lakers,Denver,111,115,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 -110""], ""238"": [""+6.5 -110"", ""-6.5 +100""], ""1096"": [""+6.5 -114"", ""-6.5 -106""]}"
20070409,Orlando,Milwaukee,117,94,"{""19"": [""-6 -110"", ""+6 -110""], ""93"": [""-6 -110"", ""+6 -110""], ""238"": [""-6 -103"", ""+6 -107""], ""1096"": [""-6 -107"", ""+6 -113""]}"
20070409,Portland,San Antonio,96,112,"{""19"": [""+14 -110"", ""-14 -110""], ""93"": [""+14 -110"", ""-14 -110""], ""238"": [""+14 -102"", ""-14 -108""], ""1096"": [""+14 -110"", ""-14 -110""]}"
